node_id	feature(feature_amount:931)	label
938	258,268,270,521	2
939	521,21	0
940	381,361,385,37,521	2
941	369,384,521	0
942	92,194,197,210,220,521,558,781,760,882,918	4
943	144,92,138,106,12,320	4
944	77,92	1
945	138,521,579,705	3
946	521,911,913	2
947	521,61,122	0
948	521,92,138,901	3
949	138,439,602,521,895	2
950	443,441,521	0
951	92,138,469,521	1
952	334,16,60,69,391,82,83,92,102,125,357,447,147,148,830,448,449,468,669,686,809,864,880	4
953	177,176,685	2
954	408	1
955	92,138	1
956	92,49,138,499,521,582,626	3
957	21,138,92,521,681,783	1
958	92,49,138,499,816,521,704	4
959	92,138,252,521,738,456,535	1
960	92,138,144,469,521	2
961	144,138,92,111,521	2
962	82,91,448,521	4
963	37,165,364,359,387,369,385,522,811,814	4
964	61,521,622,831	0
965	92,111,138,252,521,895	2
966	229,236,521	0
967	92,138,521,357,481,491,731	3
968	80,92,132,138,831	3
969	428,521	0
970	369,387	2
971	326,570	3
972	132,92,127	0
973	521,122,144,278,704	3
974	369,387,521,607	4
975	521,825,828	2
976	77,524	1
977	225,521	2
978	92,56,138,535,456,466,469,521,625	2
979	364,369,387,358,499,334,282	3
980	61,521	1
981	521,611,92,453,531	2
982	361,521	0
983	521,369,387	2
984	92,138,144,521,709,417	3
985	61,92,132,615,320,704	4
986	92,132,521,570,728,149	4
987	92,138,521,563,598	2
988	86,92,106,138,142,554,481,830,357	4
989	92,326	1
990	521,776	4
991	369,387	1
992	90,92,138,521	2
993	92,138,163,286,461,521,784,794	2
994	21,22,80,92,139,140,144,591,626	4
995	61,77,92,127,138,55,194,243,335,735	4
996	92,334,562	3
997	61,677,669,87	1
998	102,92,144,334,473,695,717	4
999	521,92,138	1
1000	21,92,111,129,138,521,637,699	2
1001	263,268,521,765	2
1002	70,92,118,138,521,637,647,880	4
1003	92,49,499,677	3
1004	138,92,107,759,865,880	3
1005	90,77,92,132,138,704	2
1006	138,92,127,132,334	1
1007	271,259,260,263,268,521,694,154	3
1008	37,387	3
1009	931	1
1010	60,92,138,290,540,856	4
1011	521,92	4
1012	60,84,91,92,138,144,46,439,521,562,480,481,490,602	4
1013	92,138,778,326,927	2
1014	521,306	4
1015	132,477,409,92	1
1016	369,359,521,671,232,632	2
1017	521,369,387,384,356	3
1018	61,132,92,138,433,570,513	2
1019	92,208,356,704,340	4
1020	399,521	1
1021	60,875,91,92,111,506,350,18	3
1022	92,55,307,328,339,481,615	4
1023	461,521	1
1024	92,521	0
1025	92,138,554,521,583	2
1026	90,92,138,142,144,521,618	3
1027	92,138,77,902	2
1028	263,268,521,765	2
1029	521,263,268,277	0
1030	342,834,901,138,92,132,570	1
1031	127,92,759,865	2
1032	80,122,216,723,342	0
1033	92,138,456,521,641,535	3
1034	521,19,55,591	2
1035	761,334,268,263	1
1036	205,334,911,912,913,916	3
1037	21,92,129,138,132,332,530,570,604	3
1038	369,387,385,834	4
1039	92,138,473	1
1040	252,521,95,144,740	3
1041	92,55,138,243,615	2
1042	92,55,129,138,295,521	4
1043	488,873	0
1044	92,138,197,521,704	3
1045	92,138,356,521,531,611	4
1046	92,91,60,747,331,244	4
1047	61,138,453,611	1
1048	92,55,138,521,681,704,798	4
1049	521,499,92,129,138,570,615,704,816	2
1050	15,92,138,569	4
1051	90,92,421,285,357,369,481,521,672	2
1052	92,138,127,205,250,326,481,531,901,918	4
1053	24,342,570,681,704	2
1054	132,138,331,593,844,92	2
1055	92,138,521,570,852	1
1056	193,226,201,369,385,11,336,671,647,873	4
1057	92,521,693,856	2
1058	521,361,367	1
1059	369,385,387,670,814	2
1060	92,138,252,521,677	2
1061	12,92,55,138,481,521,625	3
1062	46,92,481,521,603,865,896	4
1063	92	1
1064	521,77,92,144,138,570,704	4
1065	61,127	1
1066	92,138,252,460,781,886,918,417	4
1067	521,364	4
1068	92,138,18,853,865,854,313	1
1069	10,92,132,138,57,208,531,861	3
1070	75,334,675,704,764,357	4
1071	92,132,138,433,450,511,521,728,792,513	4
1072	17,18,425,426,787	3
1073	77,92,90,138,290,541,446,357,420,447,481,612	4
1074	38,225,223,229,235,236,521	2
1075	797,263,521	4
1076	92,158,508,521,617	2
1077	92,138,467,521,877	2
1078	92	0
1079	92,132,138,208,252,521,540,569,737,821,896	4
1080	369,385,617,672,873	3
1081	92,132,138	0
1082	47,92,132,138,188,208,209,217,450,521,531,688	4
1083	521,144,881,481,58,541,734,65	4
1084	92,132,184,499	4
1085	138,92,439	2
1086	521,268,588,727	4
1087	77,918,34,92,138,621,334,73,728,49	4
1088	123,728,345,521	2
1089	455,472	4
1090	77,138,144,92,520,521	2
1091	21,92,138,521,776	2
1092	91,92,49,128,132,194,203,319,499,497,704,728,873	4
1093	138,451,521	0
1094	92,138,458,481,521,728	1
1095	671,364,365,382,369,549,294,245	3
1096	92,138,252,325,326,677	4
1097	92,138,506,679	3
1098	646,92,132,901,137,473	4
1099	361,263,268,521,716,761	2
1100	92,138,144,481,521,570,644,704,863	4
1101	521,384,387,385,369,381	1
1102	92,132,412,521,570,615,491	2
1103	37,92,138,357,369,387,521,558,522,377	2
1104	92,121,132,138,144,642,921	2
1105	361,387	3
1106	441,607,334	4
1107	334,92,127	0
1108	92,138,144,320	2
1109	92,138,521,29	2
1110	425	0
1111	66,71,80,92,132,138,278,451,481,745,897,922	4
1112	387,521,558	2
1113	92,127,132,138,122,104,562,334,605	4
1114	92,132,546	0
1115	80,139,81,704,778	2
1116	80,92,138,521	2
1117	18,92,138,290,635	4
1118	92,138,295,521	3
1119	931	4
1120	92,127,246,539	1
1121	92,127,695	0
1122	61,92,138,521	0
1123	90,92,138,337,357,481,554,574,822	4
1124	92,132,901	0
1125	521,482,201,483,499	3
1126	37,348,873,361,369,385,387,814,512,548	3
1127	92,473,661,778	1
1128	10,92,138,142,252,521,740,895	4
1129	572,573,521,928	0
1130	92,138,918,331,621,128,112	3
1131	47,138,139,516,521,880	4
1132	173,176,177,521	0
1133	521,274,225,263	3
1134	92,138,521,570	1
1135	240,369,385	2
1136	92,918,132,127,409,776,331,320,326	2
1137	521,21,138	1
1138	92,252,521	0
1139	92,138,704	1
1140	369,385,387,390,814,586	2
1141	77,92,138,521,562,605	3
1142	60,91,92,111,132,138,203,491,704,728,873	4
1143	858,859,749	0
1144	106,92,138,250,568	3
1145	263	0
1146	336,369,525,558	3
1147	263,267	2
1148	521,495	3
1149	868,364	2
1150	399,849,521	3
1151	92,122,121,138,570,704,337	3
1152	49,55,72,92,447,822,334,420,587	4
1153	521,371,387,385	2
1154	521,21,92,132,60,111,138,569,618,768,902	3
1155	521,169,173,685,177	4
1156	92,138,199,207,356,521,677	3
1157	483,521	1
1158	521,138,132,111,357,433,439,561,513	3
1159	875,91,92,139,311,592,140,499,49,497,502,128,60,758,874,335	4
1160	931	3
1161	92,138,144,196,49,499,521,704,893	4
1162	21,77,138,143,521,589	4
1163	92,55,138,521,531,746	3
1164	12,92,138,469,521,831	3
1165	188,363,369,387,521	4
1166	334,815	0
1167	271,259,258,260,263,275,277,268,270,274,459,521,742,831	4
1168	361,369,387,222,334	2
1169	521,361,368,558	3
1170	92,49,138,252,499,521,677	3
1171	138,92,236,229,844	3
1172	21,92,138,521,778,55	3
1173	12,92,55,138,144,163,286,521	3
1174	92,52,132,521,539,650	3
1175	84,91,116,111,132,138,875,924,491,149,562,552,92	4
1176	138	0
1177	92,49,491,138,142,252,499,677	4
1178	6,60,91,92,116,128,138,480,481,547,874,875,901	4
1179	92,138,334	1
1180	810,369,385,387,581,343	4
1181	287,361,521,14,236	2
1182	92,138,738,334	3
1183	526,901,92,283,242	1
1184	61,92,138,144,334,704,292	2
1185	521,223,229,231	1
1186	521,32,387	2
1187	92,111,132,138,144,521,770	2
1188	263,268,521,765	3
1189	92,129,138,469,521	2
1190	428	0
1191	92,138,252,521,676,886	1
1192	225	1
1193	445,499,147,92,132,138,102,433,446,521,570,704,513	4
1194	92,521,570	2
1195	77,92,138,928	1
1196	521,225	0
1197	229,236,521,911,913	2
1198	92,111,129,138,348,521,562,149,818,873	4
1199	229,235,236,672	0
1200	92,138,252,521,481,713,895,306	4
1201	92,132,138,530,604	1
1202	12,21,92,138,144,521	4
1203	92,469	1
1204	92,132,138,562	1
1205	92,138,122	2
1206	476,477,478,493,521,631,638	4
1207	92,106,593,491,344	3
1208	92,129,132,138,618,570	1
1209	522,369,385,383	0
1210	127,92	2
1211	325,92,127,244	4
1212	865,77,92,521	1
1213	337,177	3
1214	385,387,371,384,521	4
1215	928,521	2
1216	92,132,143,469,821	3
1217	236,521	3
1218	476,478,521,631	3
1219	488	0
1220	60,77,78,84,148,847,91,92,116,138,163,286,480,252,550,784,456,521,554,555,556	4
1221	521,138	2
1222	369,385,387,372,205,294,507,11,222,750	4
1223	263,521,640	1
1224	92,138,446,554,521,615	1
1225	846	3
1226	92,129,150,138,521,562	1
1227	92,263,452,715,558,254	0
1228	177,521	1
1229	12,10,47,92,106,132,138,139,205,302,356,473,521	4
1230	92,144,521	0
1231	173,702	4
1232	521	1
1233	3,280,448,809	4
1234	22,80	2
1235	92,55,129,138,194,197,250,297,325,717	4
1236	61,80,55,243,247,490,592,901	4
1237	521,228,387,369	3
1238	92,521	2
1239	132,92,127,138,633,241,674,320	4
1240	77,92,111,138,304,521,704	4
1241	60,85,91,92,132,137,331,660	4
1242	77,92,29,609	1
1243	60,92,55,137,201,241,334,481,625,875,901	4
1244	92	1
1245	521,39,278,369,385,387,581,814,834,522	4
1246	138,521,129,736	1
1247	92,138,144,357,343,369,358,387,390,558	4
1248	102,489,873	3
1249	387,390,521	1
1250	21,25,92,123,345,521,728	4
1251	521,488,487,844,918	4
1252	92,138,197,356,521,570,770	4
1253	521,101,138,637,627,539,290	2
1254	420,138,92,52,121,504,895,250,334	4
1255	369,521	0
1256	521,571	1
1257	21,122,133,139,521,609	3
1258	931	3
1259	92,138,338,433,514,515,513	2
1260	21,92,138,521,615,852	4
1261	14,92,49,138,366,369,387,358,475,499,521	2
1262	92,138,298,918,778	3
1263	127,92,722	0
1264	173,176,177,168,521	2
1265	375,294,369,385,387,390,672,810,486	4
1266	54,92,121,132,138,747,773,778	4
1267	447,92,101,55,77,138,481,521	4
1268	92,138,469,521	2
1269	173,177,317,319,181,167,702,172	4
1270	92,578	1
1271	80,521	3
1272	92,91	4
1273	92,138,469,521	1
1274	21,92,138,491,61,521,570,785	2
1275	283,364,369,381,385,387,433,510,512,282	4
1276	37,225	3
1277	92,46,253,250,521,740	3
1278	80,92,138,144,521,530,604	2
1279	521,364,379,671,581,549	4
1280	127,92,320	0
1281	37,92,138,574,870	1
1282	225,521	0
1283	92,138,521,570,704	1
1284	92,101,138,521,663	2
1285	85,92,111,138,558,336,677,841	3
1286	447,92,102,106,111,129,132,138,315,337,541,691,883,893	4
1287	92,106,332	4
1288	472,521	0
1289	521,61,92,132,138,747,564	1
1290	92,138,49,704,334	2
1291	243	1
1292	88,92,127,704,707	3
1293	521,425	2
1294	92,138,521	2
1295	173,167,176,177,521,834	2
1296	92,138,77,778,49,499,521	4
1297	331	1
1298	521	3
1299	91,92,111,874	3
1300	92,49,138,392,499,902,908	4
1301	369,384,385	3
1302	21,22,80,92,521,602	2
1303	494,625,163,469	1
1304	6,90,91,92,55,128,197,203,319,243,481,873,528,41	4
1305	441,607,337	2
1306	80,92,138,252,451,521,781,886	3
1307	61,521	1
1308	92,111,132,138,212,481,513,704,728,873	4
1309	11,59,92,106,54,252,250,315,337,469,481,677,795,835,879	4
1310	92,138,252,268,263,521,761	3
1311	138,92	0
1312	77,92,111,138,142,252,356,677,219	4
1313	92,132,127,252,781	3
1314	77,548,92,242,469,313,782,110	4
1315	263,268,521,765	0
1316	369,387,521,671	1
1317	77,92,49,138,412,499,521,756	1
1318	61,80,343,592,625	3
1319	61	1
1320	85,87,117,393,92,115,89,633,337	4
1321	521,133	1
1322	86,92,138,132,144,834,188,197,209,357,830,521,570,681,704,848,927	4
1323	21,92,90,55,138,521,587,719,886	4
1324	521,138	0
1325	37,361,387,521	2
1326	12,92,138,491,521,625	4
1327	85,92,138,521,546,666	2
1328	92,89,138,356,521,574	4
1329	154,263,275,268,521	2
1330	323,92,127,691,541,918	3
1331	476,477,478,814	4
1332	15,10,92,49,296,499	4
1333	363,369,387,521,730	1
1334	369,387,521,522,230,214,213,228	4
1335	63,94,138,129,77,591,704,521	3
1336	476,478,521,544,631	4
1337	381,369,387,385,671	3
1338	521,60,55,92,391,448,490,562,552	4
1339	6,188,194,197,323,352,356,369,372,448,795,873,351	4
1340	11,39,188,205,206,207,233,356,369,381,385,387,448,507,512,585,811,834,873,433	4
1341	77,92,582,629	4
1342	77,92,132,138,217,521,531,774,856	4
1343	369,385,387,334	3
1344	931	2
1345	369,385,387,390	2
1346	90,92,491,521,619,780	3
1347	170,173,177,518,521	4
1348	173,521,416	3
1349	92,127,562	1
1350	138,129,142,521,564	1
1351	92,138,139,140,473	4
1352	92,918,138,677,252	2
1353	21,92,503,521,524,700	3
1354	491,92,138,521,570,615,928	1
1355	361,372,585	2
1356	92,138,521	1
1357	92,55,138,458,491,521,570,728	3
1358	92,147,466,138,252,451,465,521	3
1359	60,77,91,92,138,521,865,164	4
1360	263,268,521,761	3
1361	369,387	2
1362	92,138,144,521,577	3
1363	92,138,252,281,499,521,570,776	2
1364	258,262,263,268,521	4
1365	352	0
1366	92,138,417,918,481,704,320	2
1367	80,92,127,240,901,915,908	3
1368	92,138,415,481,521,690,886,921	4
1369	92,138,521,544,759	3
1370	77,47,92,138,252,817,820	3
1371	399,402,403,404,922,293,401,521	3
1372	369,521,581	4
1373	77,78,92,138,521,778	3
1374	931	4
1375	466,464	1
1376	521,361,387,369,385,384,372,375,632,862,486	3
1377	521,425	2
1378	6,7,60,77,92,127,199,356,615,106,830,901,46	4
1379	92,518,326	4
1380	521,92,138	2
1381	80,144,615,121,334	3
1382	92,132,521,660,704	1
1383	154,270,521	3
1384	348,369,387,581,586,814,873	4
1385	846	4
1386	92,138,521,524,700,928	1
1387	521,61	1
1388	92,53,138,217,146,521,704	1
1389	521,361,387	2
1390	92,138,252,521,738	3
1391	92,132,138,57,356,513,331,574,873,433	2
1392	92,166,448,521,685,392	4
1393	569	0
1394	92,101,138,521,626,660,865	3
1395	710,820,583	1
1396	858,860	3
1397	30,92,55,129,138,159,298,521,704	2
1398	92,127,474,837,901	3
1399	92,208,209,453,491,521,605	4
1400	177,182,521,732	1
1401	92,138,693,562	2
1402	21,92,132,138,356,873	2
1403	61,80,615,247,334,499,500,501,704,873,901	4
1404	294,385,387,672	2
1405	92,132,138,521,648	4
1406	92,132,138,202,292,323,356,481,570,677,681,776	2
1407	521,173,169,179,180,685,294	4
1408	931	1
1409	80,133,138,212,499,500,510,521	3
1410	77,92,138,521	2
1411	521,369	1
1412	60,80,91,92,111,138,139,144,212,252,356,481,510,513,521,583,677	4
1413	92,127,704,778,901	2
1414	461,462,521	0
1415	138,132,92,334,704,681,778	3
1416	92,49,144,315,499,901	3
1417	521,144,122	0
1418	92,115,132,138,252,469,741	3
1419	80,92,138,676,880	4
1420	90,92,110,55,138,243,548,633,865,782	4
1421	92,132,138,208,460,704,873	3
1422	308,343,307	0
1423	212,369,387,521,512	2
1424	471,472,455	4
1425	111,21,60,144,138,412,873,92,687	3
1426	521,263,268,694,423,436	0
1427	79,92,138,830,218,521	3
1428	393,495,521	4
1429	92,132,292,521,570,776	2
1430	92,138,144,570,704	2
1431	92,132,138,348,521,755,897,905	1
1432	522,385,383,369	1
1433	521,838	2
1434	92,138,77,521,73	0
1435	92,138,111,356,420,873,737,901	3
1436	60,84,91,92,123,138,140,189,200,394,448,521,562,552,705	4
1437	10,92,55,351,357,420,447,481,193,205,491,521,570,567,446,681,704	4
1438	77	0
1439	92,127,77	1
1440	92,132,481,160,601,334,242	3
1441	21,92,138	3
1442	178,533,139,92,138,521,46,920	4
1443	433,334	2
1444	92,409,90,412	2
1445	92,93,138,143,439,521,46	4
1446	60,48,91,92,111,132,203,318,446,448,728,830,873,875,901	4
1447	165,369,385,387,390,521,581,672	3
1448	92,173,166,753,558	1
1449	30,92,237,343,676,892	2
1450	92,90,521,252,253	1
1451	327,369,381,387,390	1
1452	521,289,92,111,132,138,834,356,873	4
1453	12,92,347,521,529	0
1454	92,334,691	3
1455	21,92,138,447,521,570,704	1
1456	499,92,138,690,921	1
1457	92,138,521,905	1
1458	92,138,521	0
1459	92,138,543,769	2
1460	77,89,117,393,582,92	4
1461	361,385,387	0
1462	92,132,138	0
1463	21,85,111,137,138,57,330,570,704,873	3
1464	263,267,268,356,434,438,690,694,873	3
1465	61,487	1
1466	92,160,521,351,830	3
1467	931	0
1468	92,18,853,854,313	1
1469	381,387,385,369,363,521	3
1470	92,521	0
1471	92,138,521,704	1
1472	60,84,91,92,116,128,144,252,521,677	4
1473	521,348,385	2
1474	132,92,138,778,780	4
1475	92,593	1
1476	334,92	0
1477	32,201,448,476,477,332	4
1478	92,132,544,570,569,696,873	3
1479	369,387,810	3
1480	63,92,115,129,138,142,252,521,741,249	4
1481	521,61,92,138,562,762	1
1482	263,761	0
1483	92,252	1
1484	92,138,132,453,336,704,570	3
1485	60,69,83,92,97,120,122,55,128,193,243,250,334,357,391,448,449,480,481,592,745,755,875,901	4
1486	92,138,521	2
1487	21,92,148,129,138,144,306,473,521,554,662	3
1488	258,263,268	2
1489	77,92,138,144,307,252,521,780,877,578	4
1490	92,138,700	2
1491	92,129,138,521,605	1
1492	173,176,416,521	4
1493	521,522,387,369	1
1494	138,521	0
1495	521,461,286	3
1496	44,47,92,138,254,263,268,450,521,558,772,831	3
1497	173,179,521	2
1498	127,621,252,92	1
1499	80,88,49,187,469,499,500,645,814,885	3
1500	92,138,344	2
1501	92,138,197,204,356,481,521,615	4
1502	857,858,521	3
1503	92,111,132,138,356,481,521,539,637	4
1504	92,132	2
1505	37,521,537	4
1506	92,481,15	2
1507	92,127	0
1508	92,132,138	0
1509	59,60,71,92,102,138,144,163,252,433,494,521,677,886,513,514	4
1510	92,49,138,144,499,521,570,615	4
1511	92,111,132,138,142,356,521,583	4
1512	92,138,344,529,659,677,848,884,918	3
1513	60,102,356,448,449,505,567,681,873,882	4
1514	267,268,385,387,521,581,834	2
1515	457,60,77,78,91,92,116,124,138,146,570,553,675,453,456	4
1516	334,92,127	0
1517	92,138,747	0
1518	428,521	3
1519	173,182,176,177,521	2
1520	77,92,49,132,138,499,521,570,704	1
1521	92,131,159	3
1522	92,138	0
1523	66,92,132,138,481,491,295,356,521,615,698,927	4
1524	92,77,743	0
1525	672,369,387,534,282	2
1526	92	1
1527	29,92,138	3
1528	129,138,491,481,139,140,311,521,562,840	4
1529	92,101,142,421,481,357,675,696	3
1530	92,830,240,334,724	3
1531	569	4
1532	361,37	2
1533	92,132,138,144,521,604,71	3
1534	92,138,473,521,433,513	3
1535	61	3
1536	387,521	0
1537	369,387,390,521,40	1
1538	92,138	0
1539	92,132,704,481,242	3
1540	929,92,127,615,242,901	4
1541	92,138,328	2
1542	92,138,260,263,268,765,334	3
1543	92,129,138,481,701,704,521	0
1544	92,138,911,913	1
1545	722,593	0
1546	521,92,132,138	4
1547	334,361,387	4
1548	521,92	3
1549	92,242	1
1550	521,92,138,570,569	1
1551	92,138	1
1552	92,80,49,445,499,500,331,704,901	4
1553	77,92,138,521,546,747	3
1554	132,138,615,521,348	1
1555	521,138,102,481,111	2
1556	369,387,521,544	2
1557	92,138,49,499,521,570,704	2
1558	92,55,138,481,491,521,570,728	3
1559	92	1
1560	320,361,11,834	2
1561	92,138,521,633	2
1562	92,138,521,570	2
1563	363,369,387,381,390,521	4
1564	369,387,297,358,558,672,359,55	2
1565	49,92,138,499,331,724	3
1566	92,138,918,704,240	3
1567	337	2
1568	21,26,345,414,419,521,604,757,770,775,591	4
1569	92,138,331,569,615,836	3
1570	90,92,127,132,320,570,578,918	4
1571	92,138,132,521,570,704	3
1572	839,138,139,411	3
1573	92,138,521,562,724,818	3
1574	428	0
1575	132,138,92,615	1
1576	364,361,381,387,385,521,672	2
1577	77,92,98,103,138,351,420,447,539,554	3
1578	369,387,367,368,380,521	4
1579	92,127,433,331,902,513	3
1580	188,194,303,356,428,422,499,336,718	4
1581	92,90,142,159,521,583,725,763	3
1582	364,294	3
1583	263,267,521,761,928	2
1584	92,55,127,193,250,297,331,341,357,409,474,481,795,822,895,918	4
1585	92,138,144,412,521,648,887	2
1586	95,138,252,451,521	2
1587	92,138,521,570,704,776	2
1588	521,369,387	3
1589	521,476,478,631	0
1590	487	2
1591	92,521,577,736,836	2
1592	488	1
1593	10,92,138,329,635,896	3
1594	92,138,127,132,593,822,728	1
1595	188,195,369,390,435,521	4
1596	138,92,704	1
1597	18,92,106,132,138,246,313,417,853,854,881	4
1598	80,521,122	1
1599	92,80,901,660,865,872	4
1600	369,387,521	2
1601	77,420,92,138,521	1
1602	342,92,530	0
1603	92,101,129,138,311,521	4
1604	92,138,917,521	3
1605	521,203	1
1606	61,92,111,127,615,496	3
1607	61,601	2
1608	92,138,412,357,481,491,521	3
1609	92,138,420,466,481,491,517,521,539,637,677	4
1610	14,369,385,343	0
1611	931	3
1612	92,129,132,138,521,704,145	2
1613	138	2
1614	90,138,351,412	4
1615	92,138,132,570	1
1616	521,263,268,694	1
1617	263,267,268,435,521	3
1618	92,138,252,434,521,677,886	1
1619	521,399,293	3
1620	92,138,409,766	1
1621	92,132,138,521	3
1622	21,92,138,521,474,663	2
1623	92,21	0
1624	521,144,138,630	2
1625	92,127,516	1
1626	92,252,521,886	2
1627	55,344,447,604,901	4
1628	80,84,91,92,49,133,138,159,499,500,539,922,510,509	4
1629	92,138,521,539	1
1630	387,521	1
1631	369,371,521	4
1632	931	0
1633	369,390	2
1634	521,225,418	1
1635	472,521,901	0
1636	92,61,127,252,738	3
1637	361,385	2
1638	63,92,132,138,356,521,831	3
1639	92,138,295,521,630	4
1640	92,138,677,73	3
1641	92,138,521,588,727	1
1642	80,122,339	0
1643	92,105,132,574	2
1644	521,129,138,543,559	1
1645	156,64,521	3
1646	92,49,112,138,830,229,236,499,521	1
1647	92	1
1648	234,521,639,828	2
1649	521,268,263,694,423	1
1650	92,138,898	0
1651	92,55,138,348,356,448,481,521,524,677,867	4
1652	476,521,638,814	1
1653	823,830	0
1654	138,591,101,163,397,446,447,784,521,902	2
1655	61,92,111,127,901	2
1656	521,672,369,385,387	3
1657	369,387,521,672,522	4
1658	92,132,127,242,747,334	3
1659	361	0
1660	521	2
1661	80,500,92	4
1662	361,521	1
1663	21,46,92,132,138,142,356,521,704	3
1664	601,138,160	3
1665	521,765,268,261	1
1666	92,521	0
1667	263,268,274,276,521,742	1
1668	92,334,615	4
1669	373,718	2
1670	71,92,138,32,310,481,539,637,873	4
1671	188,367,369,387,389,521,581	4
1672	129,521	2
1673	92,138,521,541,691	4
1674	156,64,521,928	0
1675	132,138,144,847,681,677,836,844,570,92	2
